,sentimen,Tweet,tweet_tokens
10475.0,1.0,jika kita berobat hslnya akan berbeda jika kita berobat ke klinik biasa amp ke rumah sakit dengan dokter ahli di dalamnya,"['obat', 'hslnya', 'beda', 'obat', 'klinik', 'rumah', 'sakit', 'dokter', 'ahli', 'dalam']"
10476.0,1.0,tidak ada bencana di dunia ini hubungan nya dengan pemuka agama karna zaman skrg itu tidak ada yg murni seperti,"['bencana', 'dunia', 'hubung', 'muka', 'agama', 'karna', 'zaman', 'skrg', 'murni']"
10477.0,1.0,jika dasar keinginannya saja tidak kuat bagaimana kita bisa melancarkan jurus jurus yang jitu,"['dasar', 'ingin', 'kuat', 'lancar', 'jurus', 'jurus', 'jitu']"
10478.0,1.0,nak moveon sometimes susah lah jugak dah kalau crush dok terserempak je dengan kitao aku sarankan jangan ada crush sa,"['moveon', 'sometimes', 'susah', 'jugak', 'sudah', 'crush', 'dok', 'serempak', 'kitao', 'saran', 'crush', 'sa']"
10479.0,1.0,kenapa panas kalau kritik fpi mereka juga manusia yang bisa,"['panas', 'kritik', 'fpi', 'manusia']"
10480.0,1.0,tazkirah subuh tadi ustaz bagitau allah akan maafkan semua dosa dosa makhluknya kecuali golongan al mujahiriniapa mere,"['tazkirah', 'subuh', 'ustaz', 'bagitau', 'allah', 'maaf', 'dosa', 'dosa', 'makhluk', 'kecuali', 'golong', 'al', 'mujahiriniapa', 'mere']"
10481.0,1.0,iya pak mereka tau pemerintah kita tidak mampu jangan kan mengurus negara mengurus relawan dan pendukung nya saja ,"['iya', 'perintah', 'urus', 'negara', 'urus', 'rawan', 'dukung']"
10482.0,1.0,jadi kesedihan segelap apapun tak boleh merampas kemanusiaan kita,"['sedih', 'gelap', 'apa', 'rampas', 'manusia']"
10483.0,1.0,eeeee apa masalah orang kita ni,['eeeee']
10484.0,1.0,buat gw aneh kalo laki berapi ngomong soal aborsi dan melahirkan as if mereka pernah mengalami bro cuci muka sa,"['gw', 'aneh', 'laki', 'rap', 'ngomong', 'aborsi', 'lahir', 'as', 'if', 'alami', 'bro', 'cuci', 'muka', 'sa']"
10485.0,1.0,teringin nak mementaskan drama asiahamiah nukilan johan jaaffar tapi malangnya mereka tak sanggup terima cabaran,"['ingin', 'mentas', 'drama', 'asiahamiah', 'nukil', 'johan', 'jaaffar', 'malang', 'sanggup', 'terima', 'cabar']"
10486.0,1.0,hanya karena kamu ditolak tidak berarti kau harus bersedih,"['tolak', 'sedih']"
10487.0,1.0,page klu org tu buat salah jgn benci dia tapi benci la perbuatan dia krn tiada manusia yg sempurna dlm dunia,"['page', 'klu', 'org', 'tu', 'salah', 'benci', 'benci', 'la', 'buat', 'tiada', 'manusia', 'sempurna', 'dlm', 'dunia']"
10488.0,1.0,berarti kamu yang ninggalin,['ninggalin']
10489.0,1.0,niat lahh niat menghalalkan kamu juga,"['niat', 'lahh', 'niat', 'halal']"
10490.0,1.0,sa mana pr kamu saya lupa ngerjain pak hukuman apa yg pantas buat kamu gimana kalau saya jadi pelayan hati bapak gigitkeset botsesat,"['sa', 'pr', 'lupa', 'ngerjain', 'hukum', 'gimana', 'layan', 'hati', 'gigitkeset', 'botsesat']"
10491.0,1.0,ternyata selama ini kita memahami teori yang salah tentang manajemen penanganan jenazah pasca bencana,"['paham', 'teori', 'salah', 'manajemen', 'tangan', 'jenazah', 'pasca', 'bencana']"
10492.0,1.0,prd yg dimotori budimanudjatmiko mrpkan partai dgn history pergerakan yg mengacu pd faham komunis keberadaan prd adalah ben,"['prd', 'motor', 'budimanudjatmiko', 'mrpkan', 'partai', 'history', 'gera', 'acu', 'pd', 'faham', 'komunis', 'ada', 'prd', 'ben']"
10493.0,1.0,masih ada kah keadilan di negara kita ini pak,"['kah', 'adil', 'negara']"
10494.0,1.0,tsunami dia kota palu allah tunjuk kuasanya di tanah org supaya kita bertaubat antilgbt,"['tsunami', 'kota', 'palu', 'allah', 'kuasa', 'tanah', 'org', 'taubat', 'antilgbt']"
10495.0,1.0,kenapa tempat tempat maksiat tak banyak terbakarebab allah membiarkan mereka terus sesat dalam kesesatan dunia,"['maksiat', 'terbakarebab', 'allah', 'biar', 'sesat', 'sesat', 'dunia']"
10496.0,1.0,sahabatku sekalian telah terjadi musibah di palu dan donggala gempa dan tsunami yang membawa korban ratusan jiwa wafat begitu,"['sahabat', 'musibah', 'palu', 'donggala', 'gempa', 'tsunami', 'bawa', 'korban', 'ratus', 'jiwa', 'wafat']"
10497.0,1.0,masya allah pak polisi ini ga akan didiamkan bukan,"['masya', 'allah', 'polisi', 'diam']"
10498.0,1.0,seni kehidupan adalah tinggal bersama luka dan kita masih bisa tertawa konveksi kaos distro,"['seni', 'hidup', 'tinggal', 'luka', 'tertawa', 'konveksi', 'kaos', 'distro']"
10499.0,1.0,mereka ngotot mau berangkat ke palu disana tidak menolong begitu tau kondisi lapangan ngotot balik ke makasar banyak pecundang,"['ngotot', 'berangkat', 'palu', 'sana', 'tolong', 'kondisi', 'lapang', 'ngotot', 'makasar', 'cundang']"
10500.0,1.0,kenapa yg sibuk nak tutup tahfiz tu dilabel sebagai tahfiz haram kerana tak berdaftar ngan kerajaa,"['sibuk', 'tutup', 'tahfiz', 'tu', 'label', 'tahfiz', 'haram', 'rana', 'daftar', 'ngan', 'kerajaa']"
10501.0,1.0,kenapa kita susah nak nampak salah diri kita sendiriedangkan salah org lain kita selalu besar besarkan,"['susah', 'nampak', 'salah', 'sendiriedangkan', 'salah', 'org', 'besar']"
10502.0,1.0,punten sanksi laga untuk alasan dengan sengaja menjatuhkan lawan itu teh gimana maksudnyaepak bola atuhl,"['punten', 'sanksi', 'laga', 'alas', 'sengaja', 'jatuh', 'lawan', 'teh', 'gimana', 'maksudnyaepak', 'bola', 'atuhl']"
10503.0,1.0,meski tampak tegar gilang mengaku sempat merasa begitu terpukul saat tahu bahwa ia dan adiez harus kembali kehilan,"['tegar', 'gilang', 'aku', 'pukul', 'adiez', 'kehilan']"
10504.0,1.0,subhanallah inilah penyebabesungguhnyaemoga kita semua menyadarinya prayforpaludonggala,"['subhanallah', 'penyebabesungguhnyaemoga', 'sadar', 'prayforpaludonggala']"
10505.0,1.0,ratnaarumpaet dianiaya orang mirip ulah pki pki biadap pki laknat hancurkan dan azab lah rezim dzalim ini yaa,"['ratnaarumpaet', 'aniaya', 'ulah', 'pki', 'pki', 'biadap', 'pki', 'laknat', 'hancur', 'azab', 'rezim', 'dzalim', 'yaa']"
10506.0,1.0,bagi perempuan kau pernah rasa tak bila kau period ni ofc la mood tak menentu kan pastu bila kau chat dgn orang yg jenis,"['perempuan', 'period', 'ofc', 'la', 'mood', 'tentu', 'pastu', 'chat', 'jenis']"
10507.0,1.0,wanita menangis bukan karena mereka lemah namun karena mereka tak temukan kata tuk ungkapkan perasaan mereka,"['wanita', 'menang', 'lemah', 'temu', 'tuk', 'ungkap', 'asa']"
10508.0,1.0,generasi milenial kata orangnya kritis kritis karena berdasarkan hasil survei persen tidak percay,"['generasi', 'milenial', 'orang', 'kritis', 'kritis', 'dasar', 'hasil', 'survei', 'persen', 'percay']"
10509.0,1.0,pesan mak aku yang paling deep jangan sakitkan hati orang kalau kita tak nak disakiti,"['pesan', 'mak', 'deep', 'sakit', 'hati', 'sakit']"
10510.0,1.0,gue mah diem aja sambil mantengin ga berani komentar apa ga berani berharap apa liat aja minggu depan klo,"['mah', 'diem', 'mantengin', 'berani', 'komentar', 'berani', 'harap', 'liat', 'minggu']"
10511.0,1.0,haruskah mengeluh karena ujian dari tuhan padahal ujian itu tidak sebanding dengan nikmatnya yg telah kita terima qur,"['harus', 'keluh', 'uji', 'tuhan', 'uji', 'banding', 'nikmat', 'terima', 'qur']"
10512.0,1.0,kamu ta kasi cinta kayaknya ga cukup deh,"['ta', 'kasi', 'cinta', 'kayak', 'deh']"
10513.0,1.0,jokowi sok jagoan di hadapan dunia internasional padahal semua berantakan pening kita punya presiden sekelas mahasiswa,"['jokowi', 'sok', 'jago', 'hadap', 'dunia', 'internasional', 'beranta', 'pening', 'presiden', 'kelas', 'mahasiswa']"
10514.0,1.0,perbalahan dan masalah keluarga akan merosakkan jiwa anak tak kira bangsa dan agama ibu bapa carilah anak mu,"['balah', 'keluarga', 'merosakkan', 'jiwa', 'anak', 'bangsa', 'agama', 'bapa', 'cari', 'anak', 'mu']"
10515.0,1.0,perpisahan memang menyakitkan namun akan lebih menyakitkan jika kita harus memperjuangkan orang yang tak ingin lagi bertahan untuk kita,"['pisah', 'sakit', 'sakit', 'juang', 'tahan']"
10516.0,1.0,sbb dia jealous bila kita kawan dgn org lain tapi the problem is dia kawan dgn org lain boleh lak lepas tu nak ,"['sbb', 'jealous', 'kawan', 'org', 'the', 'problem', 'is', 'kawan', 'org', 'lak', 'lepas', 'tu']"
10517.0,1.0,bangsa kita jangan mau terus dipecah belah keberagaman suku agama harus dipersatukan melalui nilai dasar pancasila sebagai,"['bangsa', 'pecah', 'belah', 'agam', 'suku', 'agama', 'satu', 'nilai', 'dasar', 'pancasila']"
10518.0,1.0,dalam keadaan apapun yg nama jarahan itu sama dengan merampas hak milik orang lainama artinya kita mendidik masy,"['apa', 'nama', 'jarah', 'rampas', 'hak', 'milik', 'lainama', 'didik', 'masy']"
10519.0,1.0,bila aksi rekan kita kalian anggap sebagai perbuatan tercela dan menghina maka coba tengok apa yang telah aparat selama ini,"['aksi', 'rekan', 'anggap', 'buat', 'cela', 'hina', 'coba', 'tengok', 'aparat']"
10520.0,1.0,melihat diskriminasi hukum yg sangat parah antara anak pribumi dg anak cina radikal yg sangat melukai nurani bangsa ,"['diskriminasi', 'hukum', 'parah', 'anak', 'pribumi', 'anak', 'cina', 'radikal', 'luka', 'nurani', 'bangsa']"
10521.0,1.0,biadab skali bginikah cara kalian membungkam demokrasi,"['biadab', 'skali', 'bginikah', 'bungkam', 'demokrasi']"
10522.0,1.0,singkatnya kebahagiaan seseorang berarti sebuah siksaan bagi orang lain ada orang orang yang ga peduli tentang tersiksanya,"['singkat', 'bahagia', 'siksa', 'peduli', 'siksa']"
10523.0,1.0,malam ini kamu saya ampuni karena saya tahu kamu memang goblok,"['malam', 'ampun', 'goblok']"
10524.0,1.0,lahir dari batu teh kalo oposisi yg kritis terhadap pemerintah selalu begini nasib nya,"['lahir', 'batu', 'teh', 'oposisi', 'kritis', 'perintah', 'nasib']"
10525.0,1.0,yang mukulin ibu mungkin banci berani nya sama perempuan berita duka untuk keluargaemproelers,"['mukulin', 'banci', 'berani', 'perempuan', 'berita', 'duka', 'keluargaemproelers']"
10526.0,1.0,bestnya bila cakap rindu dekat someone tu pastu terus datang  rasa hish bertuahnya  dapat  sayang lagi la kalau dia ,"['bestnya', 'cakap', 'rindu', 'someone', 'tu', 'pastu', 'hish', 'tuah', 'sayang', 'la']"
10527.0,1.0,seseorang yang kita sakiti boleh jadi yang memikirkan kita paling sering tere liye,"['sakit', 'pikir', 'tere', 'liye']"
10528.0,1.0,soal pemukulan ratna sarumpaet setelah membandingkan fotonya dugaan saya itu hoax kita tunggu saja hasil pemeriksaan polisi,"['pukul', 'ratna', 'sarumpaet', 'banding', 'foto', 'duga', 'hoax', 'tunggu', 'hasil', 'periksa', 'polisi']"
10529.0,1.0,kamu bilang cuma telat menit ini udah lewat menit loh hukumannya udah paham kan mau sekarang atau nanti aja,"['telat', 'menit', 'menit', 'hukum', 'paham']"
10530.0,1.0,masih ada kok membekas bagaimana mereka posting black campaign tujuannya satu agar pengagungnya menang,"['bekas', 'posting', 'black', 'campaign', 'tuju', 'agung', 'menang']"
10531.0,1.0,benar benar kamu kalau udah sama aku manja nya bertambah level ree menyendokan makanannya ke mul,"['manja', 'tambah', 'level', 'ree', 'sendok', 'makan', 'mul']"
10532.0,1.0,jika sabarku adalah salah maka lelahmu adalah amarah jika keyakinanku hanya kelabu maka kamu hanyalah masa ,"['sabar', 'salah', 'lelah', 'amarah', 'yakin', 'kelabu']"
10533.0,1.0,bless my eyes btw ngeri amat itu bulunya kecil ya kamu hehehe,"['bless', 'my', 'eyes', 'btw', 'ngeri', 'bulu', 'hehehe']"
10534.0,1.0,mereka telah lupa kepada allah maka allah melupakan merekaesungguhnya orang orang munafik itu adalah orang orang ya,"['lupa', 'allah', 'allah', 'lupa', 'merekaesungguhnya', 'munafik']"
10535.0,1.0,bar bar om bajingan memang mereka,"['bar', 'bar', 'om', 'bajing']"
10536.0,1.0,duh upaya kita menjegal persib dengan mengurangi poin mereka gagal nih coba pemain pemain jagonya aja kita jegaltrik,"['duh', 'upaya', 'jegal', 'persib', 'kurang', 'poin', 'gagal', 'coba', 'main', 'main', 'jago', 'jegaltrik']"
10537.0,1.0,hi mohon maaf atas ketidaknyamanannya kami cek kendala yang kamu alami pada transaksi,"['hi', 'mohon', 'maaf', 'ketidaknyamanannya', 'cek', 'kendala', 'alami', 'transaksi']"
10538.0,1.0,kampret memang cebi mereka selalu berteriak pki,"['kampret', 'cebi', 'teriak', 'pki']"
10539.0,1.0,jangan bagi tulang ikan pada kucing,"['tulang', 'ikan', 'kucing']"
10540.0,1.0,yang salah itu ya kamu mz nggak ngerti prosedur rekrutmen sama prinsip dasar ekonomi namanya pasang loker itu ya harusnya ,"['salah', 'mz', 'nggak', 'ngerti', 'prosedur', 'rekrutmen', 'prinsip', 'dasar', 'ekonomi', 'nama', 'pasang', 'loker']"
10541.0,1.0,saat ditelpon oleh prabowoubianto ratnaarumpaet sangat ketakutan dan mengalami trauma mendalam itu sebabnya,"['telpon', 'prabowoubianto', 'ratnaarumpaet', 'takut', 'alami', 'trauma', 'dalam']"
10542.0,1.0,perasaan cewek itu lebih peka dari cowok jadi kalo kamu bohong sama cewek sebernarnya dia tau tapi dia cuma dia lebih memilih diam,"['asa', 'cewek', 'peka', 'cowok', 'bohong', 'cewek', 'sebernarnya', 'pilih', 'diam']"
10543.0,1.0,tak semua faham ni bila kita give up bcs their shitty attitude anggap kita tak sayang or cepat give up lol diri sendi,"['faham', 'give', 'up', 'bcs', 'their', 'shitty', 'attitude', 'anggap', 'sayang', 'or', 'cepat', 'give', 'up', 'lol', 'sendi']"
10544.0,1.0,namanya juga hidup kadang orang lain cuma ingat satu keburukan kita bukan sepuluh kebaikan kita,"['nama', 'hidup', 'kadang', 'keburu', 'puluh', 'baik']"
10545.0,1.0,leani ratri itu pernah mengaku ke media kalau dia sedih karena pertandingan selalu sepi saat dia bermain kenapa sih,"['leani', 'ratri', 'aku', 'media', 'sedih', 'tanding', 'sepi', 'main']"
10546.0,1.0,no comment bukan ranah kita,"['no', 'comment', 'ranah']"
10547.0,1.0,dyam kamu asam glukosat,"['dyam', 'asam', 'glukosat']"
10548.0,1.0,jgn takabur dulu masalahnya blum jelas karena apa blum tentu juga ttg pilpres dan mungkin juga ka,"['takabur', 'blum', 'blum', 'ttg', 'pilpres', 'ka']"
10549.0,1.0,jadi kalo kalian liat komen gak jelas repo gausah dibales biar gak di up repo repo repo terus like semua kome,"['liat', 'komen', 'repo', 'gausah', 'dibales', 'up', 'repo', 'repo', 'repo', 'like', 'kome']"
10550.0,1.0,exocomingsoon jahat kan ada yang baru yang lama dilupain emh makasih ya kokobop karna kamu aku jadi tau yang namanya keindah,"['exocomingsoon', 'jahat', 'dilupain', 'emh', 'makasih', 'kokobop', 'karna', 'nama', 'indah']"
10551.0,1.0,memang luar biasa biadap negeri kita ini ya hare gene masih ada aja laki perkusi dan nonjokin wanita kalian ga ,"['biadap', 'negeri', 'hare', 'gene', 'laki', 'perkusi', 'nonjokin', 'wanita']"
10552.0,1.0,srs la nak buat ads dkt tv omggg takutnyaaaa kita kena bash mulut meleis yg cam puaka tu haihh sorry not sorry,"['srs', 'la', 'ads', 'dkt', 'tv', 'omggg', 'takutnyaaaa', 'kena', 'bash', 'mulut', 'meleis', 'cam', 'puaka', 'tu', 'haihh', 'sorry', 'not', 'sorry']"
10553.0,1.0,harap waspada pki semakin bangkit tidak menginginkan adanya presiden baru dan juga islam di in,"['harap', 'waspada', 'pki', 'bangkit', 'presiden', 'islam', 'in']"
10554.0,1.0,mungkin tuhan mulai bosan dengan tingkah kita,"['tuhan', 'bosan', 'tingkah']"
10555.0,1.0,hai rizqi mohon maaf atas ketidaknyaman yg kamu alami untuk perubahan satu rute tidak dpt dilakukan mel,"['hai', 'rizqi', 'mohon', 'maaf', 'ketidaknyaman', 'alami', 'ubah', 'rute', 'dpt', 'mel']"
10556.0,1.0,kome lapor jom orang kuala kangsar dan orang perak dan seluruh warga malaysia moh kita serbu di warung kak engku ,"['kome', 'lapor', 'jom', 'kuala', 'kangsar', 'perak', 'warga', 'malaysia', 'moh', 'serbu', 'warung', 'kak', 'engku']"
10557.0,1.0,nah iya aku nangis pas mereka audisi trus dikomentarin pedes bgt apalagi episode terakhir ampe skrg,"['iya', 'nang', 'pas', 'audisi', 'trus', 'dikomentarin', 'pedes', 'banget', 'episode', 'ampe', 'skrg']"
10558.0,1.0,betul lah cakap sharifah sakinah tu get away from your phone for awhile sebab bila kita tengah marah terasa sedi,"['cakap', 'sharifah', 'sakinah', 'tu', 'get', 'away', 'from', 'your', 'phone', 'for', 'awhile', 'marah', 'sedi']"
10559.0,1.0,picik presiden dan kepala negara mosok cuma urusi elektabilitas biarlah itu jadi tugas oposisi yang udah ngiler ,"['picik', 'presiden', 'kepala', 'negara', 'mosok', 'urus', 'elektabilitas', 'biar', 'tugas', 'oposisi', 'ngiler']"
10560.0,1.0,nerakaku bukan urusanmu begitupula surga belum tentu tempatmu ngerti kan maksudnya apa jadi ga perlu repot bu,"['neraka', 'urus', 'begitupula', 'surga', 'tempat', 'ngerti', 'maksud', 'repot', 'bu']"
10561.0,1.0,dlu kejadian cfd wuihh tagarnya macemegitu belum babak belur kek giniekarang mereka diam bahkan mungkin sebagian da,"['dlu', 'jadi', 'cfd', 'wuihh', 'tagar', 'macemegitu', 'babak', 'bur', 'kek', 'giniekarang', 'diam', 'da']"
10562.0,1.0,negara tidak hadir pak,"['negara', 'hadir']"
10563.0,1.0,di bohongin itu sakit apalagi saat kita udah percaya sama dia,"['bohongin', 'sakit', 'percaya']"
10564.0,1.0,sy jawab ad kemungkinan antara jumlah kerjaan amp pekerjanya tak seimbang amp yg ke mereka kerja dgn pamrih,"['sy', 'ad', 'kerja', 'kerja', 'imbang', 'kerja', 'pamrih']"
10565.0,1.0,kan biar kamu mumet je,['mumet']
10566.0,1.0,jangan terlalu bergantung pada orang lain karna bayanganmu sendiri saja dapat meninggalkanmu saat kamu ada di kegelapan,"['gantung', 'karna', 'bayang', 'tinggal', 'gelap']"
10567.0,1.0,tak mungkin terjadi gempa jika anak manusia tak melakukan suatu dosa gempa adalah suatu tanda alam jika suatu daerah ,"['gempa', 'anak', 'manusia', 'dosa', 'gempa', 'tanda', 'alam', 'daerah']"
10568.0,1.0,bii kamu ngejauh,"['bii', 'ngejauh']"
10569.0,1.0,selama ini kamu hanya mempercayai satu sisi dan tidak mau menilai secara komprehensif,"['percaya', 'sisi', 'nilai', 'komprehensif']"
10570.0,1.0,dpr kritik pemerintah buka bantuan asing untuk gempa palu ini udah kita prediksi kelicikan mreka kmarin mreka teriak aga,"['dpr', 'kritik', 'perintah', 'buka', 'bantu', 'asing', 'gempa', 'palu', 'prediksi', 'kelici', 'mreka', 'kmarin', 'mreka', 'teriak', 'aga']"
10571.0,1.0,kita ini sering tidak berbahagia karena suka membandingkan kekurangan kita dengan kelebihan orang lain,"['bahagia', 'suka', 'banding', 'kurang', 'lebih']"
10572.0,1.0,hai mohon maaf atas ketidaknyamanannya silakan kamu menunggu konfirmasi dari pelapak atau jika pelapak ,"['hai', 'mohon', 'maaf', 'ketidaknyamanannya', 'sila', 'tunggu', 'konfirmasi', 'lapak', 'lapak']"
10573.0,1.0,luka kalian adalah luka kami duka kalian adalah duka kami kata  shuhaiber pemuda palestina asal gazau,"['luka', 'luka', 'duka', 'duka', 'shuhaiber', 'pemuda', 'palestina', 'gazau']"
10574.0,1.0,percayalah akan bnyak isu isu yg akan di lempar ke publik hanya untuk menutupi bobrok nya rezim ini mereka akan me,"['percaya', 'bnyak', 'isu', 'isu', 'lempar', 'publik', 'tutup', 'bobrok', 'rezim', 'me']"
10575.0,1.0,kita bergaduh tak habis kita berdebat tak habis kita marah orang bagi nasihat kita cabar al quran dengan teori teori ,"['gaduh', 'habis', 'debat', 'habis', 'marah', 'nasihat', 'cabar', 'al', 'quran', 'teori', 'teori']"
10576.0,1.0,astaga pak kamu sungguh trlalu aku gigit yaa kamuu,"['astaga', 'sungguh', 'trlalu', 'gigit', 'yaa', 'kamuu']"
10577.0,1.0,bisa jadi ada orang ketiga yg hendak memperkeruh dan kemudian kita saling menuding satu sama lain soal ratnaarumpa,"['tiga', 'keruh', 'tuding', 'ratnaarumpa']"
10578.0,1.0,apa kabar kamu kekasih masalalu aku baru kusadari yg tak ada sehebat kamu,"['kabar', 'kasih', 'masalalu', 'sadar', 'hebat']"
10579.0,1.0,simbol negara yang sangat tidak dihormati oleh warga negara mereka membentuk grup oposisi dan itu sangat menjiji,"['simbol', 'negara', 'hormat', 'warga', 'negara', 'bentuk', 'grup', 'oposisi', 'menjiji']"
10580.0,1.0, mereka yg bodoh saya yg malu,"['bodoh', 'malu']"
10581.0,1.0,kurangi berantem dan saling sindir soal bencana mari berdonasi dengan nyata pilih lembaga manapun yang amanah da,"['kurang', 'antem', 'sindir', 'bencana', 'mari', 'donasi', 'nyata', 'pilih', 'lembaga', 'mana', 'amanah', 'da']"
10582.0,1.0,dulu perempuan bepergian sendirian dianggap hal tabuekarang sudah banyak pelancong solo perempuan walau masih ada yang ,"['perempuan', 'pergi', 'anggap', 'tabuekarang', 'lancong', 'solo', 'perempuan']"
10583.0,1.0,rakyat malaysia yang berasa malu dengan kelakuan raja bomohedang menunggu mh untuk mereka keluar dari negara ini mh,"['rakyat', 'malaysia', 'asa', 'malu', 'laku', 'raja', 'bomohedang', 'tunggu', 'mh', 'negara', 'mh']"
10584.0,1.0,kita sebagai hamba allah swt tlah banyak melakukan kemungkaran di atas bumi allah swt makanya segeralah ,"['hamba', 'allah', 'swt', 'tlah', 'mungkar', 'bumi', 'allah', 'swt', 'segera']"
